Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Inflation Rate,2020-04-30T00:00:00,10.86,Monthly,URUGUAYINFNRATE,2020-05-05T17:30:00
Uruguay,Inflation Rate,2020-05-31T00:00:00,11.05,Monthly,URUGUAYINFNRATE,2020-06-03T17:34:00
Uruguay,Inflation Rate,2020-06-30T00:00:00,10.36,Monthly,URUGUAYINFNRATE,2020-07-03T17:32:00
Uruguay,Inflation Rate,2020-07-31T00:00:00,10.13,Monthly,URUGUAYINFNRATE,2020-08-05T17:34:00
Uruguay,Inflation Rate,2020-08-31T00:00:00,9.79,Monthly,URUGUAYINFNRATE,2020-09-03T17:31:00
Uruguay,Inflation Rate,2020-09-30T00:00:00,9.92,Monthly,URUGUAYINFNRATE,2020-10-05T19:28:00
Uruguay,Inflation Rate,2020-10-31T00:00:00,9.74,Monthly,URUGUAYINFNRATE,2020-11-05T17:25:00
Uruguay,Inflation Rate,2020-11-30T00:00:00,9.59,Monthly,URUGUAYINFNRATE,2020-12-03T17:32:00
Uruguay,Inflation Rate,2020-12-31T00:00:00,9.41,Monthly,URUGUAYINFNRATE,2021-01-05T17:30:00
Uruguay,Inflation Rate,2021-01-31T00:00:00,8.89,Monthly,URUGUAYINFNRATE,2021-02-03T21:21:00
Uruguay,Inflation Rate,2021-02-28T00:00:00,9.12,Monthly,URUGUAYINFNRATE,2021-03-03T18:43:00
Uruguay,Inflation Rate,2021-03-31T00:00:00,8.34,Monthly,URUGUAYINFNRATE,2021-04-05T17:25:00
Uruguay,Inflation Rate,2021-04-30T00:00:00,6.76,Monthly,URUGUAYINFNRATE,2021-05-05T17:31:00
Uruguay,Inflation Rate,2021-05-31T00:00:00,6.64,Monthly,URUGUAYINFNRATE,2021-06-04T07:55:00
Uruguay,Inflation Rate,2021-06-30T00:00:00,7.33,Monthly,URUGUAYINFNRATE,2021-07-05T17:31:00
Uruguay,Inflation Rate,2021-07-31T00:00:00,7.3,Monthly,URUGUAYINFNRATE,2021-08-04T17:41:00
Uruguay,Inflation Rate,2021-08-31T00:00:00,7.59,Monthly,URUGUAYINFNRATE,2021-09-03T17:21:00
Uruguay,Inflation Rate,2021-09-30T00:00:00,7.41,Monthly,URUGUAYINFNRATE,2021-10-05T19:30:00
Uruguay,Inflation Rate,2021-10-31T00:00:00,7.89,Monthly,URUGUAYINFNRATE,2021-11-04T17:30:00
Uruguay,Inflation Rate,2021-11-30T00:00:00,7.86,Monthly,URUGUAYINFNRATE,2022-01-05T15:21:00
Uruguay,Inflation Rate,2021-12-31T00:00:00,7.96,Monthly,URUGUAYINFNRATE,2022-01-05T17:30:00
Uruguay,Inflation Rate,2022-01-31T00:00:00,8.15,Monthly,URUGUAYINFNRATE,2022-02-03T17:11:00
Uruguay,Inflation Rate,2022-02-28T00:00:00,8.85,Monthly,URUGUAYINFNRATE,2022-03-09T17:30:00
Uruguay,Inflation Rate,2022-03-31T00:00:00,9.38,Monthly,URUGUAYINFNRATE,2022-04-05T17:20:00
Uruguay,Inflation Rate,2022-04-30T00:00:00,9.37,Monthly,URUGUAYINFNRATE,2022-05-04T17:30:00
