Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Government Revenues,2020-04-30T00:00:00,39862.69,Monthly,URUGUAYGOVREV,2021-03-18T11:28:00
Uruguay,Government Revenues,2020-05-31T00:00:00,30712.286,Monthly,URUGUAYGOVREV,2021-03-18T11:28:00
Uruguay,Government Revenues,2020-06-30T00:00:00,31934.905,Monthly,URUGUAYGOVREV,2021-03-18T11:28:00
Uruguay,Government Revenues,2020-07-31T00:00:00,34707.646,Monthly,URUGUAYGOVREV,2020-09-05T10:19:00
Uruguay,Government Revenues,2020-08-31T00:00:00,35109.661,Monthly,URUGUAYGOVREV,2020-10-03T10:24:00
Uruguay,Government Revenues,2020-09-30T00:00:00,45150.26,Monthly,URUGUAYGOVREV,2020-11-07T10:14:00
Uruguay,Government Revenues,2020-10-31T00:00:00,39550.709,Monthly,URUGUAYGOVREV,2021-03-18T11:28:00
Uruguay,Government Revenues,2020-11-30T00:00:00,39183.311,Monthly,URUGUAYGOVREV,2021-01-09T10:15:00
Uruguay,Government Revenues,2020-12-31T00:00:00,39422.32,Monthly,URUGUAYGOVREV,2021-02-06T10:14:00
Uruguay,Government Revenues,2021-01-31T00:00:00,42809.087,Monthly,URUGUAYGOVREV,2021-03-06T10:14:00
Uruguay,Government Revenues,2021-02-28T00:00:00,32494.891,Monthly,URUGUAYGOVREV,2021-03-27T10:14:00
Uruguay,Government Revenues,2021-03-31T00:00:00,44086.96,Monthly,URUGUAYGOVREV,2021-05-08T10:17:00
Uruguay,Government Revenues,2021-04-30T00:00:00,50454.989,Monthly,URUGUAYGOVREV,2021-06-05T10:21:00
Uruguay,Government Revenues,2021-05-31T00:00:00,38149.182,Monthly,URUGUAYGOVREV,2021-07-03T10:20:00
Uruguay,Government Revenues,2021-06-30T00:00:00,37451.777,Monthly,URUGUAYGOVREV,2021-08-07T10:16:00
Uruguay,Government Revenues,2021-07-31T00:00:00,38435.711,Monthly,URUGUAYGOVREV,2021-09-04T10:12:00
Uruguay,Government Revenues,2021-08-31T00:00:00,40348.938,Monthly,URUGUAYGOVREV,2022-01-15T10:12:00
Uruguay,Government Revenues,2021-09-30T00:00:00,44281.869,Monthly,URUGUAYGOVREV,2022-01-15T10:12:00
Uruguay,Government Revenues,2021-10-31T00:00:00,51697.007,Monthly,URUGUAYGOVREV,2022-01-15T10:12:00
Uruguay,Government Revenues,2021-11-30T00:00:00,44924.684,Monthly,URUGUAYGOVREV,2022-01-15T10:12:00
Uruguay,Government Revenues,2021-12-31T00:00:00,46699.617,Monthly,URUGUAYGOVREV,2022-02-05T10:12:00
Uruguay,Government Revenues,2022-01-31T00:00:00,46803.396,Monthly,URUGUAYGOVREV,2022-03-05T10:12:00
Uruguay,Government Revenues,2022-02-28T00:00:00,45520.572,Monthly,URUGUAYGOVREV,2022-04-09T10:12:00
Uruguay,Government Revenues,2022-03-31T00:00:00,48832.105,Monthly,URUGUAYGOVREV,2022-05-07T10:12:00
Uruguay,Government Revenues,2022-04-30T00:00:00,45587.495,Monthly,URUGUAYGOVREV,2022-06-11T10:12:00
