Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Consumer Price Index CPI,2019-10-31T00:00:00,202.23,Monthly,URUGUAYCONPRIINDCPI,2019-11-05T18:40:00
Uruguay,Consumer Price Index CPI,2019-11-30T00:00:00,203.08,Monthly,URUGUAYCONPRIINDCPI,2019-12-04T17:27:00
Uruguay,Consumer Price Index CPI,2019-12-31T00:00:00,203.02,Monthly,URUGUAYCONPRIINDCPI,2020-01-03T17:50:00
Uruguay,Consumer Price Index CPI,2020-01-31T00:00:00,207.27,Monthly,URUGUAYCONPRIINDCPI,2020-02-06T13:19:00
Uruguay,Consumer Price Index CPI,2020-02-29T00:00:00,208.54,Monthly,URUGUAYCONPRIINDCPI,2020-03-14T10:07:00
Uruguay,Consumer Price Index CPI,2020-03-31T00:00:00,211.32,Monthly,URUGUAYCONPRIINDCPI,2020-04-04T10:05:00
Uruguay,Consumer Price Index CPI,2020-04-30T00:00:00,215.54,Monthly,URUGUAYCONPRIINDCPI,2020-05-05T17:44:00
Uruguay,Consumer Price Index CPI,2020-05-31T00:00:00,216.76,Monthly,URUGUAYCONPRIINDCPI,2020-06-03T17:40:00
Uruguay,Consumer Price Index CPI,2020-06-30T00:00:00,216.8,Monthly,URUGUAYCONPRIINDCPI,2020-07-03T17:43:00
Uruguay,Consumer Price Index CPI,2020-07-31T00:00:00,233.92,Monthly,URUGUAYCONPRIINDCPI,2020-08-05T17:50:00
Uruguay,Consumer Price Index CPI,2020-08-31T00:00:00,219.24,Monthly,URUGUAYCONPRIINDCPI,2020-09-03T17:43:00
Uruguay,Consumer Price Index CPI,2020-09-30T00:00:00,220.64,Monthly,URUGUAYCONPRIINDCPI,2020-10-10T10:06:00
Uruguay,Consumer Price Index CPI,2020-10-31T00:00:00,221.92,Monthly,URUGUAYCONPRIINDCPI,2020-11-05T17:38:00
Uruguay,Consumer Price Index CPI,2020-11-30T00:00:00,222.55,Monthly,URUGUAYCONPRIINDCPI,2020-12-03T17:53:00
Uruguay,Consumer Price Index CPI,2020-12-31T00:00:00,222.13,Monthly,URUGUAYCONPRIINDCPI,2021-01-05T17:44:00
Uruguay,Consumer Price Index CPI,2021-01-31T00:00:00,225.69,Monthly,URUGUAYCONPRIINDCPI,2021-02-06T10:04:00
Uruguay,Consumer Price Index CPI,2021-02-28T00:00:00,227.55,Monthly,URUGUAYCONPRIINDCPI,2021-03-06T10:05:00
Uruguay,Consumer Price Index CPI,2021-03-31T00:00:00,228.95,Monthly,URUGUAYCONPRIINDCPI,2021-04-05T17:28:00
Uruguay,Consumer Price Index CPI,2021-04-30T00:00:00,230.1,Monthly,URUGUAYCONPRIINDCPI,2021-05-05T18:23:00
Uruguay,Consumer Price Index CPI,2021-05-31T00:00:00,231.15,Monthly,URUGUAYCONPRIINDCPI,2021-06-03T17:30:00
Uruguay,Consumer Price Index CPI,2021-06-30T00:00:00,232.69,Monthly,URUGUAYCONPRIINDCPI,2021-07-06T09:21:00
Uruguay,Consumer Price Index CPI,2021-07-31T00:00:00,233.9,Monthly,URUGUAYCONPRIINDCPI,2021-08-04T18:06:00
Uruguay,Consumer Price Index CPI,2021-08-31T00:00:00,235.82,Monthly,URUGUAYCONPRIINDCPI,2021-09-03T18:30:00
Uruguay,Consumer Price Index CPI,2021-09-30T00:00:00,236.98,Monthly,URUGUAYCONPRIINDCPI,2021-10-05T19:37:00
Uruguay,Consumer Price Index CPI,2021-10-31T00:00:00,239.44,Monthly,URUGUAYCONPRIINDCPI,2021-11-06T10:03:00
Uruguay,Consumer Price Index CPI,2021-11-30T00:00:00,240.05,Monthly,URUGUAYCONPRIINDCPI,2021-12-04T10:03:00
Uruguay,Consumer Price Index CPI,2021-12-31T00:00:00,239.81,Monthly,URUGUAYCONPRIINDCPI,2022-01-05T18:20:00
Uruguay,Consumer Price Index CPI,2022-01-31T00:00:00,244.09,Monthly,URUGUAYCONPRIINDCPI,2022-02-05T10:04:00
Uruguay,Consumer Price Index CPI,2022-02-28T00:00:00,247.68,Monthly,URUGUAYCONPRIINDCPI,2022-03-05T10:04:00
Uruguay,Consumer Price Index CPI,2022-03-31T00:00:00,250.42,Monthly,URUGUAYCONPRIINDCPI,2022-04-05T17:34:00
Uruguay,Consumer Price Index CPI,2022-04-30T00:00:00,251.65,Monthly,URUGUAYCONPRIINDCPI,2022-05-04T17:39:00
