Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Exports,2020-06-30T00:00:00,626756,Monthly,URUGUAYEXPXPORTS,2021-06-30T23:06:00
Uruguay,Exports,2020-07-31T00:00:00,517881,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2020-08-31T00:00:00,668967,Monthly,URUGUAYEXPXPORTS,2021-09-30T22:02:00
Uruguay,Exports,2020-09-30T00:00:00,646427,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2020-10-31T00:00:00,698119,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2020-11-30T00:00:00,599618,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2020-12-31T00:00:00,604277,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-01-31T00:00:00,564352,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-02-28T00:00:00,586492,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-03-31T00:00:00,617349,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-04-30T00:00:00,584896,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-05-31T00:00:00,923885,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-06-30T00:00:00,846444,Monthly,URUGUAYEXPXPORTS,2021-07-30T20:44:00
Uruguay,Exports,2021-07-31T00:00:00,930944,Monthly,URUGUAYEXPXPORTS,2021-08-31T21:39:00
Uruguay,Exports,2021-08-31T00:00:00,935271,Monthly,URUGUAYEXPXPORTS,2021-09-30T22:01:00
Uruguay,Exports,2021-09-30T00:00:00,935520,Monthly,URUGUAYEXPXPORTS,2021-10-30T10:09:00
Uruguay,Exports,2021-10-31T00:00:00,988776,Monthly,URUGUAYEXPXPORTS,2021-12-04T10:08:00
Uruguay,Exports,2021-11-30T00:00:00,800318,Monthly,URUGUAYEXPXPORTS,2022-01-01T10:09:00
Uruguay,Exports,2021-12-31T00:00:00,830034,Monthly,URUGUAYEXPXPORTS,2022-02-05T10:09:00
Uruguay,Exports,2022-01-31T00:00:00,764236,Monthly,URUGUAYEXPXPORTS,2022-02-26T10:08:00
Uruguay,Exports,2022-02-28T00:00:00,701624,Monthly,URUGUAYEXPXPORTS,2022-04-02T10:09:00
Uruguay,Exports,2022-03-31T00:00:00,865307,Monthly,URUGUAYEXPXPORTS,2022-04-29T18:07:00
