Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Money Supply M2,2020-04-30T00:00:00,345980,Monthly,URUGUAYMONSUPM2,2020-05-30T10:05:00
Uruguay,Money Supply M2,2020-05-31T00:00:00,349183,Monthly,URUGUAYMONSUPM2,2020-06-27T10:05:00
Uruguay,Money Supply M2,2020-06-30T00:00:00,357996,Monthly,URUGUAYMONSUPM2,2020-07-25T10:04:00
Uruguay,Money Supply M2,2020-07-31T00:00:00,359186,Monthly,URUGUAYMONSUPM2,2020-08-22T10:05:00
Uruguay,Money Supply M2,2020-08-31T00:00:00,364072,Monthly,URUGUAYMONSUPM2,2020-09-26T10:06:00
Uruguay,Money Supply M2,2020-09-30T00:00:00,360929,Monthly,URUGUAYMONSUPM2,2020-10-23T08:38:00
Uruguay,Money Supply M2,2020-10-31T00:00:00,367925,Monthly,URUGUAYMONSUPM2,2020-11-28T10:06:00
Uruguay,Money Supply M2,2020-11-30T00:00:00,373848,Monthly,URUGUAYMONSUPM2,2020-12-26T10:04:00
Uruguay,Money Supply M2,2020-12-31T00:00:00,392618,Monthly,URUGUAYMONSUPM2,2021-01-30T10:04:00
Uruguay,Money Supply M2,2021-01-31T00:00:00,388785,Monthly,URUGUAYMONSUPM2,2021-02-27T10:05:00
Uruguay,Money Supply M2,2021-02-28T00:00:00,401179,Monthly,URUGUAYMONSUPM2,2021-03-27T10:04:00
Uruguay,Money Supply M2,2021-03-31T00:00:00,421833,Monthly,URUGUAYMONSUPM2,2021-05-01T10:05:00
Uruguay,Money Supply M2,2021-04-30T00:00:00,395122,Monthly,URUGUAYMONSUPM2,2021-05-29T10:06:00
Uruguay,Money Supply M2,2021-05-31T00:00:00,403867,Monthly,URUGUAYMONSUPM2,2021-06-26T10:06:00
Uruguay,Money Supply M2,2021-06-30T00:00:00,417882,Monthly,URUGUAYMONSUPM2,2021-07-24T10:06:00
Uruguay,Money Supply M2,2021-07-31T00:00:00,410446,Monthly,URUGUAYMONSUPM2,2021-08-21T10:03:00
Uruguay,Money Supply M2,2021-08-31T00:00:00,415697,Monthly,URUGUAYMONSUPM2,2021-09-25T10:03:00
Uruguay,Money Supply M2,2021-09-30T00:00:00,416517,Monthly,URUGUAYMONSUPM2,2021-10-30T10:04:00
Uruguay,Money Supply M2,2021-10-31T00:00:00,401169,Monthly,URUGUAYMONSUPM2,2021-11-27T10:03:00
Uruguay,Money Supply M2,2021-11-30T00:00:00,395719,Monthly,URUGUAYMONSUPM2,2021-12-25T10:03:00
Uruguay,Money Supply M2,2021-12-31T00:00:00,455139,Monthly,URUGUAYMONSUPM2,2022-01-29T10:03:00
Uruguay,Money Supply M2,2022-01-31T00:00:00,456513,Monthly,URUGUAYMONSUPM2,2022-02-26T10:03:00
Uruguay,Money Supply M2,2022-02-28T00:00:00,447533,Monthly,URUGUAYMONSUPM2,2022-03-26T10:03:00
Uruguay,Money Supply M2,2022-03-31T00:00:00,434605,Monthly,URUGUAYMONSUPM2,2022-04-30T10:03:00
Uruguay,Money Supply M2,2022-04-30T00:00:00,432089,Monthly,URUGUAYMONSUPM2,2022-05-28T10:04:00
