Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Government Budget Value,2019-12-31T00:00:00,-20781.268,Monthly,URUGUAYGOVBUDVAL,2020-07-27T14:04:00
Uruguay,Government Budget Value,2020-01-31T00:00:00,3542.508,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-02-29T00:00:00,-34770.826,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-03-31T00:00:00,15558.606,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-04-30T00:00:00,1058.758,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-05-31T00:00:00,-14513.929,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-06-30T00:00:00,-28587.946,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-07-31T00:00:00,-7072.659,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-08-31T00:00:00,-7048.435,Monthly,URUGUAYGOVBUDVAL,2020-10-03T10:13:00
Uruguay,Government Budget Value,2020-09-30T00:00:00,-339.974,Monthly,URUGUAYGOVBUDVAL,2020-11-07T10:07:00
Uruguay,Government Budget Value,2020-10-31T00:00:00,-6447.592,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-11-30T00:00:00,-8015.157,Monthly,URUGUAYGOVBUDVAL,2021-03-18T10:55:00
Uruguay,Government Budget Value,2020-12-31T00:00:00,-27098.224,Monthly,URUGUAYGOVBUDVAL,2021-02-06T10:07:00
Uruguay,Government Budget Value,2021-01-31T00:00:00,3794.208,Monthly,URUGUAYGOVBUDVAL,2021-03-06T10:07:00
Uruguay,Government Budget Value,2021-02-28T00:00:00,-12945.234,Monthly,URUGUAYGOVBUDVAL,2021-03-27T10:07:00
Uruguay,Government Budget Value,2021-03-31T00:00:00,-34734.606,Monthly,URUGUAYGOVBUDVAL,2021-05-08T10:09:00
Uruguay,Government Budget Value,2021-04-30T00:00:00,29318.59,Monthly,URUGUAYGOVBUDVAL,2021-06-05T10:11:00
Uruguay,Government Budget Value,2021-05-31T00:00:00,-6737.183,Monthly,URUGUAYGOVBUDVAL,2021-07-03T10:11:00
Uruguay,Government Budget Value,2021-06-30T00:00:00,-25290.732,Monthly,URUGUAYGOVBUDVAL,2021-08-07T10:08:00
Uruguay,Government Budget Value,2021-07-31T00:00:00,-10577.662,Monthly,URUGUAYGOVBUDVAL,2021-09-04T10:06:00
Uruguay,Government Budget Value,2021-08-31T00:00:00,-9104.013,Monthly,URUGUAYGOVBUDVAL,2022-01-15T10:06:00
Uruguay,Government Budget Value,2021-09-30T00:00:00,-6832.769,Monthly,URUGUAYGOVBUDVAL,2022-01-15T10:06:00
Uruguay,Government Budget Value,2021-10-31T00:00:00,863.383,Monthly,URUGUAYGOVBUDVAL,2022-01-15T10:06:00
Uruguay,Government Budget Value,2021-11-30T00:00:00,-8039.952,Monthly,URUGUAYGOVBUDVAL,2022-01-15T10:06:00
Uruguay,Government Budget Value,2021-12-31T00:00:00,-21876.733,Monthly,URUGUAYGOVBUDVAL,2022-02-05T10:06:00
Uruguay,Government Budget Value,2022-01-31T00:00:00,5960.873,Monthly,URUGUAYGOVBUDVAL,2022-03-05T10:06:00
Uruguay,Government Budget Value,2022-02-28T00:00:00,-3057.843,Monthly,URUGUAYGOVBUDVAL,2022-05-07T10:06:00
Uruguay,Government Budget Value,2022-03-31T00:00:00,-73.842,Monthly,URUGUAYGOVBUDVAL,2022-05-07T10:06:00
Uruguay,Government Budget Value,2022-04-30T00:00:00,-678.544,Monthly,URUGUAYGOVBUDVAL,2022-06-11T10:06:00
